"","DateTimeEST","Transcript"
"1",2018-02-09 05:00:00,"look at the house floor where shutdown showdown part 2 is underway. the government has been closed for five hours and a bipartisan budget deal back in the house and senate after midnight. we are live in washington where a vote is expected any minute. jillian: cold hard cash in hand killers  president obama pay the iranians $1.7 billion  new proof that it landed in the hands of terrorists. >> professors should drown conservative students  the remarks from a liberal journalist  ""fox and friends"" first  very busy friday  continues right now. ♪ 	jillian: live look at midtown manhattan but not on capitol hill  good morning  you are watching ""fox and friends"" first. rob: when you wait until the last minute to do your paper  this is passed the deadline. fox news alert  live to the house floor  capitol hill  the house is in the final stages before casting their votes on the budget deal. >> the senate can expect the deal after missing that night shutdown deadline by two hours but senator rand paul earlier last night refusing to support the spending boost. >> holding hands  only one bad guy standing in the way keeping it until 3:00 in the morning. the country is worth a debate until 3:00 in the morning. i'm here to put people on the 	spot. i want people to feel uncomfortable  to have to answer people at home who say how come you were against president obama's deficits but for republican deficits. isn't that the very definition of intellectual dishonesty? rob: chad program has been on the floor all night long. >> joining us from statuary hall with the latest developments. it has been a very busy night. what is going on? >> we are 35 to 40 minutes away from the house of representatives starting to cast ballots for this budget package  they started a debate 15 minutes ago. the key  the final step to turn off the government shutdown. the senate didn't vote until after midnight so the government did shutdown  because of that delay  rand paul  the senate needs to get unanimous consent 	to do things  99 cm wanted to move this over to the house of representatives before midnight  rand paul said no because he wanted to make a point about the exploding deficits and that is why there is risk as to whether the bill will pass early this morning. there will be some republican defections. conservative members especially members of the freedom caucus don't like the extra deficit spending. they like additional funding for the military but also domestic spending they have a lot of problems with. this is why the top democrat on the committee on the appropriations committee says she likes the other things they are doing on this bill but the other day she cannot consider this bill in a vacuum. democrats want daca. nancy pelosi has been making that case  she took forth on the house floor for eight hours a couple days ago. a record-breaking speech  longest in-house history making that case for daca. 	you need to get this right  150 republicans  70 democrats but when you have someone of nancy pelosi's caliber  former speaker  minority leader saying she is not going to vote for the latter democrats follow her lead. rob: we are watching nancy pelosi on the floor  hopefully this won't take eight hours. are all indications right now that we are going to get something close to that? >> i have been checking with sources since last night  one senior republican source didn't think it was going to be a problem. 40 minutes ago i asked steve scully's  the top vote counter in the house of this would pass and he said  quote  oh yeah. carly: i feel there is a sense of confusion what they are voting on. two your deal  two year deal  what they are voting on will 	just fund the government through march 23rd and then we have to do this all over again. >> reporter: this is a complicated bill. it lists spending caps for defense and on defense for two years. you are available  the funding is available  funds the government through march 23rd  but facing a third shutdown over border wall funding or something  that could be an issue in coming months. the other issue suspending the debt ceiling through march 19th. keep in mind what this debate was about. in 2011 they had a fight over the debt ceiling. in order to raise the debt ceiling the trade-off is we have to impose budget so the debate in 2018 is to suspend the debt ceiling through march 2019 and say we have to list those caps. think how much things have 	changed on a debate. in 2011 the tea party came to power  tried to cut spending in washington. rob: a lot of fiscal conservatives not happy with the budget deal being voted on in the next couple minutes. we will let you get back to it  keep us posted through the course of the show and on ""fox and friends"". another fox news alert. targeting homeless people in las vegas  hunting surveillance video showing the man walking up and shooting him in cold blood. the series of attacks killing two and wanting two others for a 5 day span beginning january 29th. three of the victims were homeless and forensics prove the same gun was used in all four attacks. police have no suspects though they believe the gunman's vehicle has been spotted. carly: we are learning the identity of the officer shot and killed in the line of duty  david shepard  a 30-year-old veteran of the police department is remembered as a devout 	christian father and jokester. the department setting up a donation page for his wife and their two young daughters. responders from several debarment escorted the 37-year-old body to dallas funeral home overnight  his sister saying shepard felt being a police officer with god's calling. rob: assuring unlisted dreamers they don't have to worry about immigration status  they are protected from deportation. jim mattis making the announcement saying 900 soldiers registered under the daca can stay less convicted of serious felony. the daca program allows immigrants run illegally as children to stay in the us without facing deportation  could expire in a few weeks. carly: the white house defending its handling of rob porter. spokesman saying the administration was not fully aware of the extent of the 	allegations against him. >> in the case of rob porter we relied on the background check investigative process. that process hadn't been completed  relying on the information we had. violence against women in these allegations very seriously. carly: a letter sent to the chief of staff  quote  we are processing troubling allegations  domestic violence is abhorrent and no place in our society. former white house aide rob border turning his resignation and after pictures of an ex-wife with a black eye surface to. rob: stocks plunging more than 1000 points for the second time this week. carly: the tao shedding just under 1033 points yesterday losing four points  2% of the value and erasing a midweek rebound. 	rob: the crew that needs to clap when the tao bumps back. blue chip index on its worst weekly percentage drop since the 2008 financial crisis but economists say it will turn correction to the big gains made last year. carly: a quarter of 1 million people celebrating the super bowl champion eagles with a victory parade. rob: good news if you are jillian  the traditional members parade with this colorful outfit. look at that. before delivering a spirited speech to the philly faithful from the steps of that iconic museum of art. >> run faster. we wanted it more. all the players come all the coaches. carly: that huge crowd  one of the biggest joining the last 	visit in the world series parade. from that to the pope. rob: it is 5:09 on the east coast  the mystery of the death of a border patrol agent widening. forensic pathologist doctor michael bought it takes a look at the case  murder can't be ruled out. carly: text messages revealing a questionable relationship involving top democrat in the senate russia probe but is he the one with a kremlin secret? rob: out of story all morning long  the vote on the budget at capitol hill  underway before the house vote reported throughout the morning  the senate has passed it on and paul ryan rounding republican troops in favor of it and nancy pelosi is not a. rob: we will see how that shapes up. 	♪ lilly. she pretty much lives in her favorite princess dress. but once a week i let her play sheriff so i can wash it. i use tide to get out those week old stains and downy to get it fresh and soft. you are free to go. tide and downy together. 	this is the story of green mountain coffee roasters dark magic told in the time it takes to brew your cup. first  we head to vermont. and go to our coffee shop. and meet dave. hey. why is dark magic so spell-bindingly good  he asks? let me show you. let's go. so we climb. hike. see a bear. woah. reach the top. dave says dark magic is a bold blend of coffee with rich flavors of uganda  sumatra  colombia and other parts of south america. like these mountains  each amazing on their own. but together? magical. all  for a smoother tasting cup of coffee. green mountain coffee roasters packed with goodness. 	27 new questions in the death of a border patrol agent whose autopsy confirmed he died from blunt force trauma to the head but the fbi saying there is no evidence of an attack. carly: this after an fbi investigator wrote in a sworn affidavit in december that martinez was murdered and his partner assaulted. rob: here's forensic pathologist to break it all down. i am going to get to it. something feels off about this. >> the purpose of doing autopsies is you see things inside the body not apparent on the outside. when you go to see your doctor he looks on your outside but also wants to do internal tests to make sure his opinion is 	correct. what happened three months ago was the fbi and other people looked at what happened and thought it was a murder. the fbi did their job  the same interview in 650 people  the autopsy report was just completed recently  indicates there is no evidence that this is a murder. look like accidental injuries  hit by a car  car accident. rob: what about the partner? >> the partner doesn't remember anything. rob: what would cause that? >> it is weird. that is why it is not settled yet. what the fbi has done by their announcement is we have enough information now to rule out murder by somebody coming across 	from mexico or whatever it is and that is because of their investigation and no injuries on the individual that indicates he was fighting with anybody in the injuries released so far on the right side of the body  which is more indicative of a fall from the right side. carly: that includes fractures to his skull  right jaw  upper ribs and right collarbone. you think of somebody getting hit by a car wouldn't you normally think there would be injuries to the abdomen? does that sound more like somebody hit him over the head or assaulted him? >> in an assault you should get left and right injuries and number 2  the initial report from the sheriff's office with responsibility for investigating the case is he might have been sideswiped by a car on the 	culvert. being struck by a vehicle could get the top part of the head  shoulder or clavicle. on the right side so far. so it is consistent with that but they couldn't confirm that. carly: his partner  stephen garland  was severely injured. he was there but can't remember what happened. if you look at his brain and do a scan of his injuries could that give you any clue as to what happened to the officer that died? >> yes. i am sure the medical examiner and the fbi have taken that into consideration. all the hospital binders  when he called his first call to dispatch with it was a vehicular accident. 	there is a deep culvert and it is interesting to note  until 2003  there were reported 38 line of duty fatal injuries  most of them were vehicle injuries. rob: we are going to leave it here because we are getting the house vote. we are not done with this story by any stretch. carly: we need to know what happened. rob: thank you very much. as promised  fox news alert  live look at the house floor where the vote on the budget is underway. carly: we are seeing people on the house floor  they are voting  141 eas for republicans  41 nays  live update next. rob: three democratic eas so far but in the course of the morning and the course of the last week  the republicans really want to 	get to that 150  160 mark and curious to see if they get there. 70 democrats is enough. with that  we are going to go to a commercial. we will see you back here in two minutes. ah  it's so fresh. and it's going to last from wash to... ...wear for up to 12 weeks. unstopables by downy. on thousands of hotels  cars and things to do. like the papaya playa project for 49% off. everything you need to go. expedia. 	everything you need to go. ♪ ♪ ♪ ♪ 	with three extrairst absorb channels.r they stay up to three times drier so babies can sleep soundly all night pampers 	rob: fox news alert  house vote underway. carly: let's go to chad  what is going on? a little bit of action. >> reporter: this vote would think the house of representatives with the senate when they pass this bill in the we hours of the morning  the vote in the senate was overwhelming  71-28. at the house floor  i see 	something interesting developing. we talked earlier that they need 70 democrats to make up the difference  republicans would defect on this bill  undermine conservatives like the house freedom caucus  they don't like this bill because of the deficit spending  the same reservation rand paul  the republican senator from kentucky  had. that is why he delayed the senate from voting on the bill until we hours of the morning. when i look at the scoreboard  they only have three democratic yeses on the board  they probably need 70  there are 150 plus republicans in the house  that is the ceiling they could get to. if democrats don't start delivering their votes this bill could be in trouble but i say this with the caveat  democrats want to see how high the republican threshold could be. when you get into a vote like this where you need this amount 	of democrats and republicans to move the bill  the other party sits on its hands and sees what the other side can deliver but that number has not moved in a while since i have been looking at this and that could signal a problem. when you are thinking you need 70 votes i don't know. the thing that was giving some concern at the capital was any time you rely on the other side you don't know how the vote is going to go in the other problem with this is sometimes they say we have people we are going to vote yes. unless you truly know  that is the problem. the case could be made at rand paul by delaying the vote might have an impact. democrats can't vote  this could be in trouble in the government could remain shut down longer than people expected. rob: we will check back with you throughout the course of this half-hour  thanks as always. now to something completely different but equally 	disturbing  every move you make  every step you take and i am not singing a song. google. are they watching you? carly: media giants could be crossing the line and collecting your personal data. here with more is fox news headlines anchor  i got to say you do a fantastic job on tucker carlson's show  you have a cell phone in your pocket  two cell phones in your pocket and the reason you did that is because you turned off  the sim card  turned off wi-fi  and what did you discover? we have a control  airplane note  it was on but not set to connect and we drove around dc and what we found was disturbing 	in that the phone is still tracking you even without a data connection  it gets all kind of data points from mechanisms inside the phone  stores those and we were able to capture that data when we got back to dc and see what the phone sensed to google which is encrypted. we have the ability to do that and the information they were finding was shocking  how deep down the data goes. rob: what surprised me was airplane mode  you are telling us getting in and out of cars. >> the caveat or the hidden secrets  take your pick  airplane mode turns off the cellular modem and turns off the wi-fi but there is other equipment in the phone  and accelerometer and barometric pressure sensor and navigation equipment that still picks up 	gps  so it knows at this gps coordinate  you walked 5 miles an hour that direction  it can put the pieces together and figure out where you went. carly: is it because of advertising? >> it is because of advertising  they are tracking you  they can whittle those ads down  those are the issues i looked at on amazon or the hard drive i was going to buy or store i like to go to  they want to know you go to dunkin' donuts every morning or the pet store every day and don't buy the puppy. they want to know all those things so the advertisements you see are applicable to you because you are more likely to click on it. carly: i am not concerned  you are. >> i am boring too. >> the data we got from airplane mode was shocking. 	carly: usually a rock afterwards. rob: thanks for being here. we are back on the spending bill  live in dc with the latest. zantac works in as little as 30 minutes. nexium can take 24 hours. try cool mint zantac. no pill relieves heartburn faster. ♪ cleaning floors with a mop and bucket is a hassle. swiffer wetjet makes cleaning easy. it's safe to use on all finished surfaces. trapping dirt and liquid inside the pad. plus  it prevents streaks better than a micro fiber strip mop. for a convenient clean  try swiffer wetjet. morning on the beach until... it... wasn't. don't let type 2 diabetes get between you and your heart. because your risk of heart attack or stroke is up to four times greater. but there are steps you can take to lower your cardiovascular risk. talk to your health care provider today 	about diabetic heart disease. and find out more at heartoftype2.com. your heart and type 2 diabetes. make the connection. 	heather: we were back with fox news alert  4:30 on the east coast  live look at capitol hill where the house is working in overdrive to approve this budget package after successfully passing the senate just hours ago. that vote being 71-28 and we are told a procedural vote was 	happening just ended the meaning debate is set to begin next and after that the vote will take place. we are told the house with  steve scalise  spoke to chad a short time ago and said they do have the house votes to pass the budget plan. griff jenkins standing by in washington dc with the latest developments. lots happening. i don't know if i had that right. >> reporter: totally right. an exciting morning. if you are a federal government employee you wonder if you got the day off  going into work  with steve scalise  the house whip  if you are a government employee you are coming to work. the procedural vote as we head into debate  let's quickly address the sticking points. on the republican side  conservatives who are fiscal hawks like rand paul are saying 	measure that only funds the government through march 23rd of this year. the vote was 71-28 but the government shutdown happened  senator rand paul went on an hours long speech  absolutely in protest of the raising of the deficit. here is what he said. >> i ran for office because i was very critical of president obama's trillion dollar deficits. now we have republicans hand-in-hand with democrats offering us trillion dollar deficits. who is to blame? both parties. we have a 700 page bill that no one has read  it was printed at midnight. >> reporter: waiting for this debate to start  probably not likely  checking  not likely to see a rand paul moment on the 	house floor where someone hijacked it essentially. we are certainly going to hear some short passionate speeches on both sides. heather: pretty late for them. they are not used to working at this hour. we are  4:30 in the morning on the east coast. in terms of stumbling blocks moving forward it does spend a lot of money  $165 billion more for the military  100 the $1 billion more for domestic programs. where do you see problems? >> you are also going to add $100 billion for those hurricanes i covered  the wildfire relief. it is the debt ceiling increased through march 2019  that is the stickler for anyone that came to congress as a fiscal conservative to try the best they could to get a grasp on the 	pocketbook. we will see what happens. that will be a sticking point. heather: $20 million for infrastructure funding and all through march 25th. thank you so much  appreciate it  lots of work  thank you. here is the question. that $1.7 billion the obama administration paid the iranians  guess where that went? into the hands of iran backed terrorists was the washington times reports the us government has traced some of the transfer of direct cashback to terrorist groups including hezbollah and several rebel groups lose the obama administration maintains the public made two years ago as part of a settlement over iranian claims to regime assets used for an arms deal in the 70s. another longtime aide to james comey retiring after 33 years. fox news confirming michael corbin is leaving his post as assistant director of public affairs. it was mentioned in a newly 	surfaced text message from peter strzok to lisa page  turning over documents and hillary clinton email investigation. it is not clear if his retirement was prompted by recent events. remember the judge donald trump called out for being biased against him? >> why did you refer to his ethnicity? >>'s heritage is mexican. i want to build a wall. i am getting along great with hispanics but i want to build a wall. >> do you have to dial it back? >> i have to be what i have to be  i have to tell the truth. >> reporter: the same judges deciding today whether the president can waive environmental laws in order to build his border wall. constitutional attorney  thank you for joining us  we appreciate it. 	>> good morning. heather: will the judge be biased? anyway the judge can be fair? >> i believe the judge can be fair. my experience with the federal judiciary is they call balls and strikes fairly and the issues here are completely different  they are unique in a certain sense. there is a simple question whether or not an environmental regulation needs to be complied with before the wall can go forward. there is a federal issue before the judge. i think you are going to see a straightaway argument the government and what environmental activists are putting forth this argument and a fair ruling. i don't believe the back story is going to impact the result. heather: if the ruling is favorable to the white house it would let the administration issue some waivers on environmental laws that would allow them to build sections of the border. >> right. it has nothing to do with the 	wall itself. it is whether or not the government has the ability to advance track this and waive some regulations lose the underlying theory here is why we have those regulations and environmental activist group could file this kind of claim is a different question. that is a policy question and i think it is too much power for environmental activists to try to stop this project but the legal issues before the court i do believe and confident it will be called fairly. heather: the constitution as you said guarantees equal treatment under the law but look at some of the issues we talk about every day. it does appear sometimes that always is and the case. >> i agree with you  it is certainly not the case when we talk about treatment of donald trump versus hillary clinton in some of these underlying email 	scandals and everything else  but that  let's understand the judiciaries call balls and strikes. if a judge gets it wrong they get it wrong and you appeal the case and deal with it through the appellate process. that is our process. there is a separation between the executive and judicial branch for a reason. i am hopeful that this judge will set aside what happened in the past and i don't see it being biased. the government thought he was going to be by they have a right to move to recuse this judge. we haven't seen that yet. the lawyers involved will make that call and the judge will make the call based on the law presented and that is what the federal judge should do. heather: we will see what happens today  thank you for joining us this morning  appreciate it  have a great day. the time is 20 minutes until the top of the hour and market 	mayhem  the dow jones plunging 1000 points  the second time in four days. how are things looking ahead of the open today? a blast from the past  obama era heavy hitters i got the white house by lawrence jones who want worked on obama's campaign says democrats by making a big mistake. there is a live look at washington dc  waiting for the house to vote on the budget deal passed by the senate overnight. keep an eye on it as the votes come in. ♪ 	heather: the dow jones plunging 1000 points the second time in four days. tracy is here with how things are looking this morning. >> reporter: i have been 	checking futures  the tao slightly up in positive territory  that is good news but let's look at how we ended yesterday  down 132 points on the tao  down four -- 4.1%  this is the second largest point drop  it is pretty shocking to see but you got to keep this in perspective down 1.4%. the market is where we were in november. this does put us in correction territory  down 10% since the high  january 26th  but we have been expecting some sort of pool back after the games we have been seeing  the s&p 500 in correction territory as well. heather: have to look at how that impacts things overseas as well. apple launching today. >> reporter: after two months of delays  hitting stores  went on sale january 26th as well. 	since then it has i checked apple's website. you can get it online  you can get it at best buy too. amazon and google also have their systems out for a while now. heather: the olympics  opening ceremonies underway today. >> they want you to go for the gold. what that means is they will sprinkle some sugar dust on it. doesn't have any taste but available to help people get into the spirit. heather: thank you  appreciate it  have a great weekend. back to fox news alert  the house debating right now on the 	proposed bipartisan budget bill. jack program live from statuary hall to see what is going on. >> reporter: they started this debate  the final step in the process before the house votes to sync up with the senate  senate approved the budget package 71-28. house republicans and some democrats hope they can avert the government shutdown  turn the lights back on. the government ran out of money at midnight. as of right now the government is closed. if they pass this bill in the next hour and a half they can get this piece of paper to the president to sign and avert the second government shutdown in as many months. republican of new jersey  chair of the appropriations committee leading the debate  democrat from new york just outside new york city  top democrat and how long we hear from nancy pelosi the minority leader  a lot of democrats are not going to vote for this package because it has 	nothing to do with it -- daca. they have to get the votes  150  160 republicans  maybe 70 democrats. i spoke with steve scully's  the majority whip and asked if he thought he had the votes to pass  oh yes. heather: we will see if this happens  not done yet. we will be right back  stay with us. 	heather: three former obama staffers throwing their names in the ring for presidential run in 2020  eric holder just hinted at a possible run  and julian castro saying he has  quote  	every interest. democrats haven't ruled out joe biden either. is this a smart move for the party? here is the new editor in chief of campusreform.org  lawrence jones. congratulations on that. >> thanks for having me this morning. heather: is it a good idea for democrats coming back around? >> it doesn't demonstrate a candidate that can connect with the american people. president obama won because of hope and change. when donald trump won it was because the american people were so upset the president didn't deliver on that hope and change and he won counties obama won. democrats have got to pick a candidate that can deliver to the american people and they have to focus on the economy. none of the candidates will 	focus on that. what they will do is go after the personality of the president and that put the usual donald trump and not the american people. heather: let's listen to what eric holder had to say about the potential run. >> are you thinking of running for office? >> i will make a decision by the end of the year about whether there is another chapter. >> i will make a decision at the end of this year about what i want to do with regard to higher office. heather: right now he's touring the country talking about redrawing congressional district lines. is that something he can build off of? >> no. he has been one of the leaders of the resistance  talking about black lives matter and other 	groups that really dislikes the president. it will take more than that and that is such a narrow group of support. you have to find a way to connect to the working class  the forgotten americans. you are not going to be able to go into district and county's chronic racism. these are the same people that voted for barack obama. you got to focus on them and eric holder  just focus on donald trump's personality. heather: why not joe biden? >> he is a different one. uncle joe is older. joe does have the personality  he is from delaware and he does know the american people especially he connects with a lot of those blue dog democrats. joe has been away from politics for a little while and hasn't connected with those people in those counties. 	it would be an interesting race. not sure he has the support to win a presidential race. heather: just got through the first year and already talking about 20/20. thank you for joining us  appreciate it. have a great weekend and we will be right back  stay with us. 	>> we return with a fox news 	alert  debating the budget deal  the $400 billion budget deal past the senate 71-28 we will continue to monitor that. if the house passes the budget deal it will fund the government through march 23rd so we will see if that happens. a major iphone is shared in the biggest leak in history. a key piece of the software getting leaked on the software development platform  experts fear they may break into apple's operating the semantic of people's data. and any potential vulnerability would be outdated. they have removed the code. they are testing a new feature. they quickly explained this isn't a dislike button  it is 	meant to resource comments as offensive  misleading or off-topic not showing negative reaction  not testing the download button in groups with public figures or comments from friends. forget going to the supermarket  amazon is now delivering whole foods right to your door. prime members can get the deliveries in to be 2 hours or less. it is only available in four major us cities  the announcement  6 months after amazon  $13.7 billion. >> ""fox and friends"" first continues  i will see you monday  have a great weekend  goodbye. rob: it is friday  february 9th. this is a fox news alert  live 	look at the house floor where shutdown showdown part 2 is underway. the government has been closed for five hours and a bipartisan budget deal back in the house and senate after midnight. we are live in washington where a vote is expected any minute. jillian: cold hard cash in hand killers  president obama pay the iranians $1.7 billion  new proof that it landed in the hands of terrorists. >> professors should drown conservative students  the remarks from a liberal journalist  ""fox and friends"" first  very busy friday  continues right now. ♪"
